IRRADIATION,DC_POWER
0.0270350241724138,835.1233333333334
0.027178393833333328,629.3885714285714
0.027271721366666668,798.4252380952382
0.027511919400000005,655.3085714285714
0.02754585024137931,691.9300000000002
0.02756176220689656,811.8066666666666
0.02757326743333333,814.04
0.028108940666666662,880.327619047619
0.028155148965517237,847.7733333333334
0.0282602015,891.9409523809526
0.02949311579310345,906.0533333333334
0.029605416400000008,857.6552380952382
0.03033612824137932,926.0866666666667
0.03035270925,987.75
0.030452028896551724,778.6442857142857
0.030799943183333324,989.419523809524
0.031105246600000008,944.0166666666668
0.031149436500000006,706.7104761904762
0.03118078355172415,942.8909523809523
0.03132175373333334,778.3666666666666
0.03192936176666668,806.4642857142858
0.031953230666666665,1186.08
0.032586148033333324,1049.8376190476192
0.03296412023333334,500.8880952380952
0.033318140899999994,1151.7761904761905
0.033420480933333316,1037.0619047619048
0.03349275517241379,1032.5990476190477
0.034425974,1100.9133333333334
0.03446178596666667,1032.4666666666667
0.03452098193103448,884.875238095238
0.035089967517241374,832.7733333333333
0.0351802419310345,1032.84
0.035235590241379317,830.6933333333333
0.0355508631724138,1082.1828571428573
0.035717042233333336,1147.0585714285712
0.036078707733333326,1154.8785714285714
0.03623032527586207,1220.3533333333335
0.03644408293333334,917.9580952380952
0.036559651482758616,1199.172380952381
0.036692230033333335,1150.6138095238096
0.036873474400000016,1250.3266666666668
0.03754341286666666,1274.12
0.0382369183,1294.06
0.038989310000000006,1234.7333333333333
0.0392247689,1197.7004761904761
0.03973962603448275,1352.3466666666666
0.03997501327586206,1226.767619047619
0.03997772796551724,1322.6414285714286
0.04000003065517242,1244.742857142857
0.040750378655172406,1312.7533333333329
0.040768901827586204,996.874761904762
0.040956966758620685,946.8542857142855
0.041041058633333335,1216.1480952380953
0.041058936827586205,1309.84
0.04119298482758621,1405.6309523809525
0.041514127666666664,1326.6666666666667
0.04223837116666667,1278.2733333333333
0.042435399000000006,1284.2057142857145
0.0424576224137931,1037.4066666666668
0.043242275793103455,1372.7085714285718
0.043538642166666655,1393.9985714285713
0.043883079066666664,1516.4880952380954
0.043911696137931035,1517.74
0.04411902096785714,1813.8615384615384
0.04415044643333333,1336.060476190476
0.044439674000000005,1103.2799999999997
0.04570778106666666,1490.9333333333334
0.046873134166666684,1565.8495238095245
0.046955436766666685,1552.787619047619
0.047666922,1497.9885714285713
0.04783692106666667,1457.4433333333334
0.04804401669999999,1545.6228571428574
0.048138771399999995,1560.523333333334
0.04825981436666666,1522.8514285714284
0.04835920853333333,1667.2485714285715
0.0485714671724138,1565.6800000000005
0.0489493161,1488.494285714286
0.04945928539999999,1488.0438095238096
0.050220479896551734,1224.6
0.050842255482758635,1579.0414285714292
0.051105026266666666,1784.7366666666665
0.05144847536666667,1264.0933333333335
0.05222477360000001,1568.9609523809524
0.052284415482758605,1326.4066666666665
0.05268096189655172,1734.3285714285712
0.052823121310344834,1643.3885714285711
0.052991984033333335,1334.6133333333335
0.053259642333333336,858.4300000000002
0.053571809533333334,1770.1180952380953
0.0536429102,1713.8580952380944
0.053980174827586214,1751.9104761904764
0.054126066448275854,1362.166666666667
0.054603353517241375,1651.7614285714287
0.054725162000000015,1793.7428571428563
0.05473411336666667,1797.7485714285715
0.054980724241379314,1907.8785714285714
0.05532880562068965,1784.3866666666668
0.05539037006666668,1804.5642857142857
0.05599514326666668,1805.4133333333332
0.056469907827586215,1740.1204761904764
0.05653500182758621,1387.1057142857142
0.056993227600000015,1724.2838095238094
0.05730832275862069,1845.6666666666665
0.057889430433333326,1811.0400000000006
0.05849952396551725,1931.0866666666666
0.058712884000000014,1539.1485714285716
0.059005174931034486,1945.2780952380947
0.05963833013333335,1625.3347619047613
0.05989152889655173,2073.382857142857
0.060774845600000016,2014.8957142857141
0.06092558816666665,1892.047619047619
0.0611145239,2040.4880952380954
0.06140149103448275,2038.9604761904761
0.06153591289655173,1559.088571428572
0.06184077003333334,1893.787619047619
0.0626689252413793,2211.133333333333
0.06345681537931032,2203.3066666666664
0.06378487189655173,2054.8623809523806
0.06462422862068964,2150.586666666667
0.06519041240000001,2295.434761904761
0.06533801489999999,1659.7752380952375
0.06547958555172416,2133.54
0.06554253462068968,2421.28
0.06572767986666668,2004.1114285714286
0.06599269224137931,2055.6680952380952
0.06609004076666668,2059.465714285714
0.06656501150000001,2278.860000000001
0.06677243746666668,2374.114285714286
0.0668117974,2091.046666666667
0.06696550436666665,2197.7514285714287
0.06697427943333335,2169.257619047619
0.06707050489655172,2218.140000000001
0.06716274853333334,2138.4866666666667
0.06717903056666663,1656.14
0.06797934979310345,2118.970952380952
0.06799978844827588,2245.180952380952
0.06810298441379313,2090.739523809524
0.06820399682758624,1881.1400000000006
0.068217775,2357.8314285714278
0.06851235596666667,2253.3366666666666
0.06854380641379311,2257.661428571429
0.06869071106666667,2243.5538095238103
0.06881521093333336,1682.7199999999998
0.0694368633448276,2247.4266666666667
0.06970666746666668,2385.6842857142865
0.06974382003333332,2260.7571428571428
0.0703298707,2172.04380952381
0.07050335993333333,1823.5266666666669
0.07117869575862071,2194.3404761904762
0.07128600286666667,2249.4866666666667
0.0715662028,2381.3266666666664
0.07156959826666667,2266.713333333333
0.07171494503448278,2302.166666666667
0.07294627309999999,2325.4723809523803
0.07621326627586204,2567.413809523809
0.07659288479310344,2444.554761904762
0.07760116562068964,2158.733333333333
0.07978060466666664,2623.153333333333
0.08098841976666665,2579.88
0.08115156783333335,2667.5733333333333
0.08151787206666668,2556.239523809524
0.08152478172413792,1333.5066666666667
0.08163828896666665,2854.2566666666667
0.08172219089655172,2445.089523809524
0.08272998570000001,2020.8719047619045
0.08304909613333332,2699.924761904762
0.08364883633333331,2623.6680952380952
0.08381684206666667,2957.9666666666662
0.08389501562068966,2648.2019047619056
0.08450673193333336,2105.275238095239
0.08453727883333331,2751.1957142857127
0.08461594241379312,2702.67761904762
0.08529881244827585,2775.7066666666665
0.08537821751724138,2767.32
0.08538143889655171,2097.5066666666667
0.08588525603448276,2962.2066666666665
0.08667768896551725,2708.164761904762
0.08742519223333335,2438.564285714285
0.08755691486206894,2790.566666666666
0.08776221524137931,2772.872380952381
0.08785231513793104,2239.432857142857
0.08790224866666665,2248.7604761904763
0.0886679892,2265.373333333333
0.0889491841,3006.633333333333
0.08907629162068967,2814.9423809523805
0.08949363004545455,3003.8699999999994
0.09030872096666663,2901.537619047619
0.09031640923333333,2940.7904761904765
0.09038434699999999,2837.1952380952384
0.09057324793333332,2279.851428571429
0.0909268875,2803.1214285714286
0.09129449736666673,2341.413333333333
0.09136578246666664,2218.042857142857
0.09243355263333332,2176.08
0.0926935086896552,2988.22
0.09327358475862073,3157.9266666666667
0.093825594,2960.5999999999995
0.09435344783333334,2908.801428571429
0.0944432277586207,2887.0
0.0949052116,2951.5133333333333
0.09533324936666664,2906.94
0.09552798176666663,2508.930476190476
0.0966307924137931,3210.449047619047
0.09715627726666667,3610.6266666666656
0.09721262427586208,2584.933333333333
0.09845073851724136,2421.5376190476186
0.0984749647,3196.9028571428557
0.09850793772413796,3081.5728571428576
0.0987987890689655,3007.509523809524
0.09898661365517243,3308.838571428572
0.09903143263333336,3258.8890476190472
0.0993941285333333,2366.106666666667
0.10070021549999998,2494.2866666666664
0.10144386958620688,3315.74
0.10198444279999999,3310.640476190476
0.10201110903333332,3350.153333333333
0.10257224534482758,3232.983809523809
0.1034958783448276,3450.897142857143
0.10355809917241378,3135.06
0.10396570089655173,3217.1109523809523
0.10432991066666666,2979.9009523809527
0.10460706640000003,3480.4600000000005
0.10463664246666668,3353.3119047619043
0.10481943872413793,3347.126666666666
0.10641866400000001,3859.485714285715
0.10685286923333333,1758.6933333333334
0.10687945123333334,3284.423333333333
0.107661149,2623.713333333333
0.10872140319999997,3683.7261904761895
0.11080772186666668,3743.65
0.11090714053333334,3407.8066666666673
0.1109246423448276,3887.9800000000014
0.11102465765517244,3692.642857142856
0.1114509436,3450.626666666666
0.1115232663,3634.9666666666662
0.1120032948965517,3887.392380952381
0.11209977148275864,2647.731428571429
0.1124340209,3484.299523809524
0.11246313539999996,3550.3652380952376
0.11258331562068967,3672.767619047619
0.11308179172413794,3757.261904761905
0.11425241579310345,4016.629523809524
0.11429491580000001,3561.5328571428577
0.11456082865517245,4029.6390476190477
0.11464126603333336,3630.150476190477
0.1147372735,3651.68
0.11480938776666667,3766.52
0.11505235650000001,3784.329523809524
0.11530533368965515,2846.9161904761895
0.1164797561724138,3681.004761904762
0.11678789733333332,3638.2066666666665
0.11711451627586204,4007.647619047618
0.11721274126666666,3927.795238095239
0.1183198545,4146.49857142857
0.11863151443333332,3893.9138095238104
0.11939031196666668,4105.1057142857135
0.12041290346666662,4098.588095238095
0.120616978,4288.719999999998
0.12230716333333333,3998.8438095238103
0.12233871350000004,3665.6095238095227
0.12233988072413793,4081.580476190476
0.12363721017241378,2811.9
0.12487838906666665,3085.9057142857137
0.12499838379310348,3809.623333333333
0.1258943477586207,3995.1666666666656
0.12646092380000004,3949.5128571428577
0.12705765549999998,4074.069523809524
0.12711576119999998,3700.975238095238
0.1285143323448276,3336.122380952381
0.129202366,4207.5461904761905
0.13000596037931034,3990.224761904761
0.13029957933333336,4325.933809523811
0.13039824565517244,4248.7585714285715
0.13124306466666674,3346.4
0.13198336703448274,4167.238571428571
0.13207047313333334,4384.822380952381
0.13225039066666666,4645.117619047619
0.13236614209999994,3229.7457142857143
0.13399855762068968,4269.2495238095225
0.13582042279310347,3534.276190476191
0.1358335086896552,4363.493333333333
0.13599763520689656,3353.6280952380957
0.13722421513793104,4335.4995238095225
0.13726897966666668,4387.038095238095
0.13768294444827586,4460.2
0.1379701603448276,3525.3076190476186
0.13908648831034484,4608.639047619047
0.13921505683333332,4497.111428571428
0.14026246066666667,4417.034761904762
0.14153495516666667,4239.173333333334
0.14360078489655173,4833.351904761905
0.14377502866666667,4573.736190476189
0.14381093673333334,4824.712857142858
0.14423279499999994,4935.38
0.14433234689655172,4693.419047619047
0.1447626058666667,3139.413333333333
0.1453918825,4218.086666666667
0.14550393313793106,4717.9071428571415
0.14678959275862066,4642.453333333333
0.14774971433333328,5309.43
0.1479487797333334,4673.9528571428555
0.148277224,4802.913333333334
0.14929392666666666,3350.76
0.1504371014,5194.679523809523
0.15062582379310346,4808.720476190475
0.15223404033333324,3494.735714285714
0.15277954966666668,4421.725714285714
0.15282240964285715,4823.068571428571
0.15406594880000002,3495.9638095238092
0.15443009216666664,3714.1709523809523
0.15446099482758616,5390.651904761904
0.15491887310344835,4797.83857142857
0.15575269344827586,5320.8133333333335
0.15670489899999998,5125.926190476191
0.15704940913793106,4954.152857142856
0.15724067766666666,3539.42
0.15775132883333332,5205.533333333333
0.15788659520689652,5518.042380952382
0.15876288966666666,5272.815714285714
0.15879679724137932,5235.207142857142
0.15898122966666667,5189.380952380952
0.1599183410344828,5444.624285714284
0.1600963385,5111.046666666665
0.160934984,5498.294285714286
0.16099217917241382,3577.665714285715
0.161106645,5161.9742857142855
0.16158817741379308,5228.82
0.16161584655172415,5123.64
0.16240019,4842.041428571427
0.16287006586206898,5425.540000000001
0.16382623933333335,5338.0223809523795
0.16457899241379312,3532.394285714285
0.165160775,5510.630476190476
0.16681942655172416,5553.460952380952
0.16742448034482765,5559.1009523809535
0.1676162806896552,5317.326666666667
0.16798548033333333,5481.199999999999
0.16975518900000006,5549.509047619046
0.16996520433333334,5606.330952380951
0.1701928875862069,5979.434285714286
0.17096872551724138,4233.003333333332
0.1725242038,5871.724761904763
0.17389587655172414,5547.333333333332
0.17391671880000004,5445.36380952381
0.17411597166666665,5516.687619047619
0.17420704633333334,4623.875714285714
0.1742252924137931,2833.2066666666665
0.1742421517241379,5881.867142857143
0.17535908133333333,5888.173809523809
0.17567649946428573,5891.509999999998
0.17586981689655173,5706.124761904764
0.17602639896551722,5098.398095238095
0.1780584679310345,4007.2466666666664
0.17877982233333334,4622.20619047619
0.17878593910344834,5187.567619047621
0.17879275666666666,5785.796190476191
0.1800321872413793,5862.802380952383
0.1816261371428572,4618.219743589744
0.18176581310344828,6162.166190476191
0.18185742689655168,5325.154285714286
0.1821246916666667,6207.568095238094
0.18213610482758616,6023.786666666666
0.1824975713793104,5909.113333333333
0.18432292133333333,6314.8785714285705
0.18470011599999994,6514.9080952380955
0.18502129413793106,6116.76
0.18531874517241384,6102.664285714284
0.18541175233333332,6078.2219047619055
0.18547027933333332,4665.106666666667
0.18553303133333326,5342.610476190476
0.1857099906896552,6160.52
0.18586289733333333,5928.320476190476
0.18759207666666666,4960.467142857145
0.1898316065,6129.985238095239
0.19125312766666666,5132.866666666667
0.1916870813793104,4282.948095238095
0.19172194633333334,6512.576666666666
0.19330014600000006,6353.34
0.1933547477,4147.82
0.19419733172413794,6720.701904761904
0.19421160080000005,6386.385714285715
0.1950515210000001,6685.22
0.1950850521333333,5088.407142857143
0.19540257286666665,6972.48
0.19661002344827588,6581.8509523809535
0.19778686862068964,5537.123333333334
0.19784830400000009,6630.744285714286
0.19906067366666666,6723.949523809521
0.19945048366666665,6733.253333333332
0.1999448096551724,6427.869523809522
0.20084684100000005,6118.149523809524
0.20114150517241366,6502.986666666665
0.20312734896551726,6600.9138095238095
0.20328066655172414,4176.7814285714285
0.20342601883333333,6758.865714285714
0.203640675862069,6634.6704761904775
0.203801124,6389.254285714287
0.2062072193333333,5243.0257142857145
0.20627422933333334,6788.992380952379
0.20671456379310346,6195.345714285714
0.20671780533333334,6716.085238095238
0.2079072020689656,6387.034761904762
0.20821146533333326,6942.203333333333
0.20992171689655176,4573.213809523811
0.21077820233333336,7472.5395238095225
0.2136168020344828,5605.526666666668
0.21363942,7236.466666666666
0.21455777551724145,7122.7071428571435
0.2154493851724138,7078.620476190477
0.215982752,4747.36
0.21608561448275865,6865.586666666666
0.21757411482758626,6660.532380952382
0.21827109366666672,7391.9000000000015
0.2182872136666667,7004.706666666668
0.21839448633333333,5662.079047619048
0.21887911200000004,5020.969047619048
0.21924623758620693,7005.188571428571
0.21992772866666668,7492.43
0.21999846689655173,6712.1433333333325
0.220836565,7786.6376190476185
0.22094242366666667,5576.665238095238
0.22149341333333333,7377.195238095239
0.22228577400000005,7246.648095238094
0.22262790666666665,7442.35523809524
0.22303452566666676,7218.853333333333
0.22351645241379312,4939.266666666666
0.2240962596551724,6008.6857142857125
0.22458945655172413,7226.421904761903
0.22473999766666666,7634.246666666666
0.22475778206896552,5874.993333333333
0.22493482896551725,5765.27380952381
0.22506638793103448,7649.705238095236
0.2255481000000001,7408.853809523808
0.226475932,7288.7047619047635
0.2288779286666667,7708.201904761904
0.2290580524137931,7208.8785714285705
0.229912392,4856.986666666667
0.2300879279310345,7973.186666666667
0.2302861731034483,7666.6776190476185
0.230661987,6494.06
0.2334034700000001,7654.924761904761
0.2355763336666667,7418.511428571427
0.23564859999999999,7874.98
0.235718252,7276.105238095237
0.2368948016666667,7794.735238095239
0.2370183289655172,8087.519999999998
0.2370234883333333,7922.062857142856
0.2372463603333333,7470.413333333334
0.237599299,6015.310476190477
0.23810992862068964,6387.045714285717
0.23820263066666664,7846.240476190474
0.23852334310344825,8877.599523809524
0.2387451663333333,7209.746190476191
0.2399335173333333,8071.259999999998
0.24050961137931035,8337.27
0.2418249106666667,4809.708571428572
0.24257451166666666,7896.592380952379
0.24264491448275866,7863.040000000001
0.2440764480000001,8025.853333333333
0.2446072813333333,8100.710952380952
0.2447895886666667,8302.36
0.2451468573333333,7986.613333333334
0.245755635,7167.462380952382
0.2459549753333333,7945.800000000001
0.2460547723333333,6287.973333333332
0.2461143841379311,8288.973333333333
0.2461391513333333,8153.153809523808
0.24918072966666666,5102.243809523809
0.25256509366666663,8212.715238095238
0.25257192500000003,7856.023333333333
0.253675025,7451.5723809523815
0.2541694768965517,8435.640000000001
0.25528873866666674,8581.575238095238
0.2557180766666667,8641.310476190476
0.2564901431034483,6778.63
0.25887760766666673,8610.877142857144
0.26033283931034484,8887.949999999999
0.2613326248275861,8444.221904761906
0.26160073655172417,4859.490000000002
0.26211867866666666,8081.417142857143
0.2627643006896551,7971.31523809524
0.26326702966666665,8492.77238095238
0.2635695233333333,8244.935714285715
0.2653666793103449,9127.79
0.26567803620689656,9003.86619047619
0.2661915168965517,8797.019523809526
0.26698996733333336,7634.821428571427
0.2697951396551724,8906.723809523808
0.2699164865517241,9515.89619047619
0.2707068873333333,9233.866666666667
0.27178961666666673,5534.891428571429
0.273803273,7271.1214285714295
0.2743211493333333,6113.140000000001
0.2746237575862069,8883.21238095238
0.2751795737931034,9111.219999999998
0.27534004103448273,9204.340952380951
0.275874822,9404.252380952381
0.27593005241379315,8989.787142857142
0.2766070663333334,8443.792380952382
0.277260079,5993.366666666666
0.27739343233333325,7252.44
0.27755797172413793,6050.516666666667
0.27796129100000005,7446.186666666667
0.27845606966666675,7486.260000000001
0.2785615713793103,9066.5
0.2795773376666665,9112.459523809524
0.2804657803333333,6068.366666666666
0.2808776558620689,8057.530952380954
0.2816243653333333,8748.71380952381
0.283091291,9297.790476190476
0.2837699573333333,9507.649523809523
0.2848750106666667,9925.59714285714
0.2858397853333333,9759.472380952378
0.28608103700000004,9356.278095238094
0.286445456,9228.886666666667
0.2880156582758621,9960.244285714283
0.2884730410344828,10186.524761904762
0.2887335241379311,9899.761904761905
0.2889376348275863,9675.270476190475
0.2893271926666667,8889.230952380953
0.2910304896666667,6036.041904761904
0.2914817913333333,9301.269047619047
0.2916627324137931,7473.67142857143
0.29187836999999994,9310.133333333333
0.29197195740000004,10297.415238095238
0.29287729966666665,9250.087619047621
0.2930965216666667,9532.229047619045
0.2933428420689655,8101.525714285712
0.29354441413793103,8839.047619047618
