IRRADIATION,DC_POWER
0.6353010537931034,14996.16238095238
0.6405311346666666,16127.507619047617
0.6406315396666667,9161.866666666667
0.6412408689655174,15274.666666666664
0.6423758776666666,13116.26333333333
0.6442910979310346,11044.624761904763
0.644651987,16266.488095238095
0.6451150216666668,14370.28857142857
0.6456942672413793,12614.214761904756
0.6470725131034484,8876.193333333335
0.6494585644827586,15510.773333333334
0.6501507796551723,12985.11761904762
0.6510247456666666,19627.95333333333
0.6510980537931034,16012.000952380951
0.6534224343333332,14204.475714285712
0.6538071269999999,20077.71952380953
0.6542055951724136,18697.333333333336
0.6559813148275864,15888.286666666665
0.6560674536666667,18539.486666666664
0.6565032462068967,18643.05904761904
0.6571986693333334,12320.322857142857
0.659905465862069,15453.868095238096
0.65995724,19459.42571428572
0.6602756279310344,15908.048095238091
0.6603211486666669,19335.431904761903
0.6607782920689654,11363.593333333334
0.6618464033333333,21131.016666666666
0.661985726,15700.525714285714
0.6634513303333334,17098.910476190475
0.663463731,12056.03
0.6639036466666666,15872.066190476191
0.6655635313793103,17066.119999999995
0.6675782790000002,17422.71428571429
0.6689661120689654,17502.05761904762
0.6693973010000002,14144.46
0.6698914724137933,19624.089523809525
0.6701499496666666,13389.926666666664
0.670690565862069,15778.324285714285
0.6707603986206897,17289.507619047617
0.6713539079999999,15767.413333333332
0.6725076190000001,14432.494761904763
0.6750354446666667,10958.679999999997
0.6756343696666666,15965.435714285713
0.6786606465517241,16618.49095238095
0.6787978413333333,13496.185238095239
0.6798200769999999,10740.444761904759
0.6808359306666666,20499.79380952381
0.6809812241379309,16030.836190476191
0.6810660216666665,17019.533809523808
0.681518345,20246.55333333333
0.6819333059999999,13797.64238095238
0.6825979027586205,16549.50904761905
0.6826072096551725,12515.521428571428
0.6849686296551725,12997.784285714288
0.6850179193103448,10774.28
0.6859530023333332,10482.791428571429
0.6860303113793103,14699.395714285713
0.6862952536666668,8603.323809523808
0.68664654,18272.444285714286
0.6869518420689655,14126.843809523809
0.6871823993103449,15725.287619047616
0.6874744083333333,9057.466666666667
0.6883862282758619,19720.437619047618
0.6885375613793103,17105.266666666666
0.6886449540000003,5498.685714285716
0.6887480663333334,9830.653333333334
0.6888711973333334,15151.646666666667
0.689092685,16001.473333333333
0.6903431299999999,17300.71285714286
0.6931028513333333,13019.131428571429
0.6936572341379309,17378.552857142855
0.6953102462068966,13353.623076923077
0.6963356251724138,17763.564761904763
0.6965329063333334,19192.155238095238
0.6975825462068966,17699.147142857142
0.6986531324137929,16854.62
0.6987364796666666,19666.89333333333
0.7018116086666666,18221.23
0.7018423813333332,15256.64
0.70216736,16365.330476190476
0.7024373413333335,20195.25380952381
0.7025942073333333,19594.02333333333
0.7030249227586206,19397.63333333333
0.7034089543333333,15014.742857142857
0.7042872753333334,14503.103809523804
0.7055703729999999,19964.40476190476
0.7064269782758623,16293.415714285715
0.7067424499999999,11977.514761904758
0.7075077343333332,11856.645238095236
0.7076214027586208,20916.294285714284
0.7076265589655172,13041.348571428569
0.7079482373333333,12309.55761904762
0.7106564423333332,12719.32666666667
0.7108921141379311,13467.516666666665
0.7109748358620689,16974.105238095242
0.710985943,15880.72
0.7126864326666666,20434.13190476191
0.7128923540000001,15130.033333333333
0.7133803710000001,10582.933333333334
0.7135236940000002,13185.05238095238
0.7137815336666666,13178.586666666664
0.7138214220000001,18914.999047619047
0.7139103179999999,12854.32
0.7139898656666666,15202.28380952381
0.7143508155172414,17717.393333333333
0.7156156220689655,18492.442380952387
0.7158687563333335,19492.670476190477
0.7166423916666665,12799.89087912088
0.718648328,12426.693333333333
0.7187795,8794.329523809523
0.7204940260000001,14688.032857142854
0.7209952,12086.687142857141
0.7214576427586208,16215.28
0.7243150323333335,17139.95380952381
0.7246776103333333,8689.745714285715
0.7266899831034483,19536.64095238096
0.7268661959999999,13363.815238095236
0.7274265558620692,12582.69809523809
0.7281766237931034,13029.143809523808
0.7296872236666669,17000.40095238096
0.7298151716666667,13827.324285714287
0.7303585513793102,17047.399999999998
0.7317601882608696,15660.337435897436
0.731962184,15947.421428571428
0.7321732966666668,18134.31333333333
0.7322839320000001,17191.741904761904
0.7324320716666668,14447.982380952382
0.7328439533333334,20858.606190476192
0.7330176780000002,17018.785238095243
0.7335446696666666,12143.041428571429
0.7339340326666666,14436.373809523808
0.7341478331034483,12155.746666666664
0.7342674090000002,15282.536190476192
0.7367161268965517,15654.226666666667
0.737069957,16325.321428571431
0.7394258875862071,7658.426666666667
0.739974206,16051.745714285715
0.740106457,16738.68666666667
0.7406371426666668,15843.439047619053
0.7410701599999998,15500.2
0.744102428275862,15127.646666666667
0.74495337,14861.566666666668
0.7452246323333331,14374.414761904764
0.7457961268965518,22226.36
0.7463281493333334,17007.04
0.7467538503333334,15692.093333333334
0.7474316673333334,14476.905714285715
0.747509839,7963.170952380955
0.7475488296551726,12696.67333333333
0.7484819603333333,10791.015238095235
0.7487384033333334,16788.320952380953
0.7504877179999998,20084.4
0.7514176462068966,12553.259999999998
0.7519769720689654,13195.028095238093
0.7521377041379309,20036.61333333333
0.7526609196666669,21194.826666666668
0.7529416256666669,12759.353333333333
0.7535172576666666,17724.273333333334
0.7538634593103448,13050.385714285712
0.754396708275862,13162.960476190476
0.754738481,18502.626666666667
0.7555059558620691,15370.668571428569
0.7561365073333336,14290.391904761904
0.7561615106896552,12015.805238095238
0.7566826427586206,19997.38666666667
0.7570201910344829,14260.520952380952
0.757183638,13210.029047619046
0.757962963448276,13742.522380952383
0.7581236731034483,20546.40523809524
0.7585735186206896,16919.540476190476
0.7594489110344829,16446.713333333333
0.7598188213333331,15050.046666666667
0.7605293333333331,15438.090476190477
0.7607933420000002,12496.496190476191
0.7612834286206894,17951.210952380956
0.7614740259999998,19021.700476190475
0.7622861868965517,10649.74476190476
0.7625164443333334,15049.71142857143
0.7639972810344828,10937.683809523809
0.7643584866666667,14442.05666666667
0.7644892783333334,5072.236666666667
0.765350568275862,15555.786666666667
0.7657678813333334,18164.61571428572
0.7658345263333334,11684.646666666666
0.7662448646666666,12550.12
0.7673453496666666,10938.149047619048
0.7678985600000002,12062.136190476189
0.7684594155172413,22953.67333333333
0.7684907340000002,0.0
0.769575577241379,16216.72761904762
0.7703641123333331,12737.953333333333
0.7707152826666666,11604.839999999998
0.7720220348275862,15261.606666666665
0.7722951262068966,14625.399047619048
0.7727462144827586,17112.139999999996
0.7730966213793103,16388.566666666666
0.7733386589655173,11047.166666666664
0.7733682055172415,16240.486666666668
0.7742790772413792,14305.61380952381
0.7750093720000001,13548.219999999998
0.7757806623333334,3434.028095238096
0.776167843,13853.122857142856
0.7762209313333333,19320.58666666667
0.7769413851724138,12540.481904761904
0.7771370329999999,8134.406666666669
0.777368767,15745.01952380953
0.7781043136666665,15191.64
0.7788566541379308,0.0
0.7789892303333334,16154.867142857143
0.7792082066666666,15629.225
0.7809350141379309,8405.513333333334
0.7823134841379309,16801.760000000002
0.7826601940000001,13697.49
0.7856176037931033,14307.80238095238
0.7860884686206898,14398.516666666665
0.7883443606666667,19132.94666666667
0.7900291168965518,13294.570476190476
0.7908359968965515,21132.76523809524
0.79107714,15399.982857142859
0.791683317,12424.319999999998
0.7916990476666667,12183.679999999997
0.7924297686206896,19733.29333333333
0.7929243776666666,11196.253333333332
0.7933978416666667,18601.24
0.7934317486206894,19942.59904761905
0.7935803124137931,15750.037142857143
0.7937635736666667,14029.789047619042
0.7940656137931034,3594.392857142857
0.7947275603333331,12388.497142857144
0.7953829000000001,16369.834761904764
0.795470549333333,15596.063333333335
0.795815186896552,12274.594761904758
0.7966550186206899,11766.003809523809
0.7973102444827586,13292.390476190478
0.7975343986206896,19055.24380952381
0.7980341431034483,14140.40714285714
0.79805604,10630.06142857143
0.7983531075862069,17425.5
0.7988914876666666,12784.864285714288
0.7990305310344827,8501.933333333332
0.7992798963333334,13597.523333333334
0.799745994,19059.164285714283
0.7998285427586208,14833.030476190474
0.8002419046666666,12770.900952380953
0.8011764662068966,12454.586666666664
0.8029641082758621,12764.625714285712
0.8040098256666666,11949.614761904759
0.8057083706896551,17941.646666666664
0.8086245521428573,17015.59395604396
0.8099763006666667,15844.86
0.8106055340000002,13620.240000000002
0.8117192696666667,14142.764285714286
0.8125590883333333,3193.010000000001
0.8129037663333335,15981.880952380952
0.813154215,23350.12190476191
0.8137932979310345,21041.50428571429
0.8138235590000003,17857.63333333333
0.8140237236666666,17254.90380952381
0.8151929123333334,12771.946666666667
0.8167053623333334,19014.211904761905
0.8169313475862069,17614.010000000002
0.8183672462068966,13279.923333333332
0.8190595527586207,13857.900952380953
0.8195056796551724,15845.546666666665
0.819605862758621,11843.96761904762
0.8202640759999998,12718.292380952384
0.820300996,13707.14619047619
0.8205244800000002,16922.141904761906
0.8207219526666667,13384.829999999998
0.821054863,17822.166666666668
0.8235497586666667,20291.684761904762
0.8242602379999999,19405.666666666668
0.8256354096551725,13391.940000000002
0.825664062,11072.336190476191
0.825711697333333,12139.844285714285
0.82612858,18774.32
0.8266699910344828,15349.54
0.8270961906666667,15222.673333333334
0.8272664623333335,18562.054285714286
0.8276894493103449,4723.733333333334
0.8280756470000002,14139.926666666668
0.8280959379999999,18570.72047619048
0.8282022053333331,2450.982857142857
0.828360965,17802.396190476193
0.8284374166666667,4726.183333333333
0.8295012827586208,19992.173333333336
0.8296770282758622,13908.090952380951
0.8298047317241378,12994.733333333335
0.8306483269999998,16681.492857142857
0.8313699896666666,16775.294761904763
0.8315519148275862,11227.38
0.8319279393103448,12374.34
0.8328051736666666,19438.78
0.8343676568965517,15211.246666666664
0.8346098513333334,17561.54095238095
0.8365737737931035,10853.013333333332
0.8372840246666668,16824.370476190477
0.8373957075862071,23157.680952380957
0.8379443868965518,18242.933333333334
0.8388255679310342,15465.54
0.839523890689655,16774.86904761905
0.8408771333333332,3398.9038095238093
0.8409387246666667,16322.097142857143
0.8414354963333333,17928.887142857144
0.8430181390000001,4815.880000000001
0.8434504773333334,12559.706666666665
0.8438060293103448,19048.171904761904
0.8438206080000002,16089.254761904764
0.8444396041379308,13316.653333333332
0.8451140272413794,13787.26
0.8456345582758622,17729.48238095238
0.8467225089655172,14880.955238095237
0.8470610855172414,13341.37904761905
0.8473476258620691,14876.287142857143
0.8487661903333334,15252.073333333332
0.8492220146666666,3585.333333333334
0.8493076746666669,14127.809523809525
0.8494377324137931,6171.892857142857
0.8500879662068966,19174.22476190476
0.8502744063333334,13712.165238095236
0.8504849924137933,15500.540000000005
0.850826361724138,18617.78952380953
0.8512524006896551,11846.633809523808
0.8537382513793103,17633.840952380953
0.8554158268965517,17481.529523809524
0.8556886543333333,10375.480476190476
0.8567388703333331,15259.310476190478
0.8573449146666666,12196.11095238095
0.8577585426666666,12964.896190476189
0.8601702520000001,24836.429047619044
0.8626964131034482,9435.158095238094
0.8630840616666667,13678.993333333336
0.8632760117241379,22783.876190476192
0.8641144379310346,5480.660000000002
0.8647803196551723,17334.638571428575
0.8660270623333336,17746.318571428572
0.8661959731034483,13694.47
0.8668503409999998,11017.02
0.8682732336666669,11624.798571428571
0.86941443,15726.330476190476
0.869698526,9945.472380952378
0.8701082106666665,14148.583333333332
0.8704650123333333,12063.133333333333
0.8708299762068966,17038.534761904757
0.8716502224137931,10753.62
0.8726596406666669,14644.926666666668
0.8731674043333334,1948.2133333333331
0.8748338506896551,17465.253333333334
0.8754993144827584,16158.818571428572
0.8757099556666667,11795.806666666665
0.875971959333333,11444.566666666668
0.8762817527586206,15034.273333333333
0.876769936,17892.292857142857
0.8782139643333334,3647.724285714286
0.8783041982758619,19292.7
0.8786557337931034,17315.758571428574
0.8787097734482758,12763.088571428569
0.8787766163333333,16734.816666666666
0.8801019616666667,15916.18
0.8813539596666666,10824.0
0.8822624380000001,11060.38
0.883623795,15637.74095238095
0.8840314858620691,17218.210952380952
0.8841375929999998,16186.071428571428
0.8842393555172413,17041.871428571427
0.8844608359999999,17585.426666666666
0.8847205834482758,5056.78
0.8849503783333331,15620.360476190475
0.8864955837931034,10394.0
0.8873814986666667,14971.369999999995
0.8877546427586208,12262.02
0.8887461020689656,5259.153333333334
0.8896266996666666,14115.469999999998
0.8902271979999998,5101.346666666666
0.8907123813793103,15844.686666666665
0.8915255531034482,15849.075238095236
0.891665506896552,10821.66
0.8919624448275862,9307.733333333334
0.8921483193333334,18309.7
0.8925049740000001,3941.5333333333333
0.8928550653333334,13940.739523809523
0.8930844131034481,15214.506666666664
0.8938536562068966,13308.623333333333
0.8944253741379309,10980.62
0.8944378663333334,16596.394761904758
0.8945636462068963,13211.36
0.8954739062068966,18686.08761904762
0.8960065056666666,12704.653333333332
0.8972975103333334,10942.45095238095
0.8976051606896552,16108.409523809523
0.8976214170000002,11811.561428571431
0.8978923863333333,17534.542857142857
0.8985497946666666,13360.105238095237
0.8986351363333333,14996.684761904764
0.8990759116666666,24824.873809523815
0.8998097250000002,23893.896666666675
0.9001118993333334,17576.486666666664
0.9002838820689654,3774.4604761904775
0.9003745003333333,11058.553333333333
0.9005759923333334,5156.593333333334
0.9013854026666666,18091.75333333333
0.9018453599999998,12743.955714285716
0.9020301976666668,15658.626666666667
0.9023842899999998,5155.554761904762
0.9029522003448276,14139.169047619047
0.9042468140000001,17768.745714285717
0.9044258709999999,3796.3866666666668
0.9044473933333332,12457.58
0.904509487,12146.973333333333
0.9047742513793104,16190.886666666667
0.9052871096666666,16263.636666666667
0.906127996551724,10834.233333333334
0.90615994,17283.327619047617
0.90696158,17528.093333333334
0.9072182727586204,13574.155238095236
0.9077990237931034,17673.04666666667
0.908015837,13773.714761904763
0.9080560733333332,18074.0
0.9083214753333332,10247.499523809523
0.9089151193103449,12716.126666666665
0.9092761316666668,9953.925714285717
0.9101380644827584,16905.486190476193
0.9112355296666668,13813.906190476191
0.9120311520689652,17949.17666666667
0.9121699306896552,3763.546666666666
0.9124897296551726,13367.746666666664
0.9128928013333332,9972.219999999998
0.9147767362068968,15407.943333333335
0.9149018331034484,11611.833333333332
0.9150036986206896,12767.568095238095
0.9164318455172416,13821.926666666664
0.9164784675862068,15922.274285714288
0.9167926003333334,15521.713333333333
0.9170147646666666,26630.50666666667
0.9172781244827588,17365.297142857147
0.9184480953333332,25125.95238095238
0.9187599279310344,16173.67333333333
0.9187809383333334,25219.500476190467
0.9191237226666666,12625.80666666667
0.919472782,16410.883333333335
0.9195128537931032,9824.152857142857
0.9196529563333332,14228.763333333332
0.9196886072413792,12801.919999999998
0.9198567633333332,17570.84857142857
0.9206189096666668,16026.385714285712
0.9207850323333334,12580.213333333333
0.9208775076666668,14028.457619047616
0.9209433376666668,16217.586666666664
0.9213555827586208,17283.906666666666
0.9223363586666667,17690.132380952382
0.922354443,9572.166666666666
0.9227391144827584,12212.28
0.922836151,16606.14285714286
0.9231444756666666,11634.293333333333
0.9234582183333332,5713.85
0.9247430913333334,12727.671904761904
0.9247903596666665,10237.78
0.9250587272413796,15379.158095238095
0.9256855569999995,12320.38
0.9260495819999998,9723.566666666668
0.9262770653333332,9953.2
0.9264382120689658,17838.13333333334
0.927123663103448,15476.28142857143
0.9279103813793104,15942.34
0.9284057110344828,9841.491428571428
0.929320679,12825.153333333335
0.9295386206896552,13402.763809523809
0.9298871575862068,9698.58
0.930322056,17782.99476190476
0.9304451733333332,17255.50904761904
0.9310419879310344,12357.363333333333
0.9315328379310344,15487.084285714285
0.9325944065517242,13967.48904761905
0.9333714176666664,16864.46
0.93505356,16862.486666666668
0.9369564706666664,19676.333809523807
0.9373386224137932,11713.757142857143
0.9374205993333332,13773.36
0.9375678951724138,14499.562380952382
0.937828005,12885.256666666668
0.938062118,12487.85809523809
0.9389363266666668,12502.980952380953
0.939489804,12813.176666666664
0.9395630633333332,13763.02
0.9401011872413793,14402.40904761905
0.9401133463333332,13993.696190476188
0.9409397846666666,20771.914285714283
0.941355501724138,14391.126666666665
0.9427802534482758,15369.94
0.943352708275862,18684.176666666666
0.9440981024137932,12874.12761904762
0.9449266858620692,13776.766666666665
0.9459829844827584,16853.392380952377
0.9469201943333332,16969.051904761905
0.9472872033333332,16128.946666666667
0.948619885,12651.853333333333
0.9489915310344827,12732.553333333333
0.9497544024137932,12878.313333333335
0.950091591,13565.814285714287
0.9527868706896554,15965.454285714288
0.9528012313333332,12922.666190476191
0.9532679909999999,12847.410476190476
0.9533445175862068,17059.7
0.953999098275862,15082.773809523811
0.9542261986666666,16617.29809523809
0.9552498431034484,12865.69333333333
0.9562375366666666,17661.64857142857
0.9579001053333333,17977.836666666666
0.9597550606666668,16648.401904761908
0.9603939863333336,26057.342857142863
0.9615564936666668,16228.28857142857
0.9660673000000001,18622.95952380952
0.9665070324137932,15787.213333333333
0.966886285,18936.802380952384
0.9674634931034484,16176.573333333336
0.9679210946666666,12296.933333333332
0.9682347324137928,15843.954285714288
0.9704477541379308,17757.355238095242
0.975599393448276,15941.286666666667
0.9771876234482759,18008.725714285716
0.9790904166666669,17586.326666666664
0.9797943403448276,16119.827142857146
0.9810386655172416,18292.120000000006
0.9867557566666668,17580.79
0.9870747082758621,20881.36619047619
0.9879320090000001,18009.660000000003
0.9896192403333331,17485.090952380953
0.9897816713333332,18031.70333333334
0.9929877596666667,16179.191428571428
0.9960414413793104,19932.439523809524
1.0313671876666668,16081.840000000002
1.0359709579310343,18423.81857142857
1.0410162006896553,18667.405238095238
1.0562036024137933,12598.599523809524
1.057177322758621,17441.79333333333
1.0608216526666665,15318.983809523808
1.0755276863333334,16493.59476190476
1.0797786666666669,8713.150952380953
1.083226548,0.0
1.0987660434482758,18504.2019047619
